analysis_id,arm_id,section,metric,region,value,unit,reference,value_type,source,status,notes
A03,uniform_collocation,collocation_strategy,field.p.rel_L2,near-wake,0.6163440942764282,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,field.u.rel_L2,far-wake,0.5002196431159973,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,field.v.rel_L2,far-wake,1.0139986276626587,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,field.p.rel_L2,far-wake,2.3332183361053467,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,field.u.rel_L2,far-core,0.5826302766799927,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,field.v.rel_L2,far-core,1.0038522481918335,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,field.p.rel_L2,far-core,1.9013025760650635,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,field.u.rel_L2,other,0.06775574386119843,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,field.v.rel_L2,other,0.12204265594482422,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,field.p.rel_L2,other,0.19711746275424957,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,field.u.rel_L2,whole-domain,0.35252973437309265,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,field.v.rel_L2,whole-domain,0.8035315275192261,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,field.p.rel_L2,whole-domain,0.5622267723083496,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.n,near-cylinder,13715,count,region node count,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.rel_L2,near-cylinder,0.9109855202529975,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.amp_ratio,near-cylinder,0.2329956420896799,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.corr,near-cylinder,0.5901849294755548,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.phase_deg,near-cylinder,-35.322581399189,degrees,ideal phase 0 deg,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.n,near-wake,15248,count,region node count,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.rel_L2,near-wake,1.002758461783868,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.amp_ratio,near-wake,0.05354769742155542,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.corr,near-wake,0.08222242151454576,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.phase_deg,near-wake,107.56324823465752,degrees,ideal phase 0 deg,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.n,far-wake,16393,count,region node count,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.rel_L2,far-wake,0.9975692708101322,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.amp_ratio,far-wake,0.021598274531735875,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.corr,far-wake,0.1416338488100317,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.phase_deg,far-wake,29.554766401013815,degrees,ideal phase 0 deg,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.n,far-core,12460,count,region node count,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.rel_L2,far-core,0.997442441082733,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.amp_ratio,far-core,0.018948152768257277,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.corr,far-core,0.16035718037970534,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.phase_deg,far-core,25.877405514357914,degrees,ideal phase 0 deg,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.n,other,6298,count,region node count,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.rel_L2,other,1.0429656925989803,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.amp_ratio,other,1.214686575140202,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.corr,other,0.7087490409532666,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.phase_deg,other,36.298543210193266,degrees,ideal phase 0 deg,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.n,whole-domain,51654,count,region node count,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.rel_L2,whole-domain,0.9982590529322467,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.amp_ratio,whole-domain,0.047024170317109565,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.corr,whole-domain,0.06884213593908428,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,uniform_collocation,collocation_strategy,v1_mode.v.phase_deg,whole-domain,28.49546678561774,degrees,ideal phase 0 deg,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; uniform interior collocation. Non-converged lower bound (5,503 L-BFGS evals; matched-effort re-run attempted and discarded 2026-08-28)."
A03,wake_biased_random_collocation,collocation_strategy,field.u.rel_L2,near-cylinder,0.04212762787938118,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,field.v.rel_L2,near-cylinder,0.06674467027187347,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,field.p.rel_L2,near-cylinder,0.013465750962495804,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,field.u.rel_L2,near-wake,0.276753693819046,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,field.v.rel_L2,near-wake,1.1140542030334473,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,field.p.rel_L2,near-wake,0.6829445362091064,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,field.u.rel_L2,far-wake,0.43516096472740173,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,field.v.rel_L2,far-wake,1.025047779083252,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,field.p.rel_L2,far-wake,2.5165810585021973,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,field.u.rel_L2,far-core,0.5068234205245972,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,field.v.rel_L2,far-core,1.0105485916137695,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,field.p.rel_L2,far-core,1.8453834056854248,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,field.u.rel_L2,other,0.07177814841270447,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,field.v.rel_L2,other,0.32174035906791687,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,field.p.rel_L2,other,0.4121144413948059,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,field.u.rel_L2,whole-domain,0.31924211978912354,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,field.v.rel_L2,whole-domain,0.83311527967453,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,field.p.rel_L2,whole-domain,0.616722583770752,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.n,near-cylinder,13715,count,region node count,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.rel_L2,near-cylinder,0.503901627301452,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.amp_ratio,near-cylinder,0.7105419185216978,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.corr,near-cylinder,0.9353006490752723,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.phase_deg,near-cylinder,19.750295796591907,degrees,ideal phase 0 deg,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.n,near-wake,15248,count,region node count,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.rel_L2,near-wake,1.155914744321766,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.amp_ratio,near-wake,0.3548117854800211,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.corr,near-wake,0.3809066036053888,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.phase_deg,near-wake,141.0622544277719,degrees,ideal phase 0 deg,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.n,far-wake,16393,count,region node count,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.rel_L2,far-wake,1.0312184396025617,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.amp_ratio,far-wake,0.3416872175712518,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.corr,far-wake,0.07985304680434638,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.phase_deg,far-wake,12.19225784884321,degrees,ideal phase 0 deg,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.n,far-core,12460,count,region node count,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.rel_L2,far-core,1.0155582520125346,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.amp_ratio,far-core,0.297519185619696,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.corr,far-core,0.09632718719776649,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.phase_deg,far-core,4.27226618338036,degrees,ideal phase 0 deg,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.n,other,6298,count,region node count,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.rel_L2,other,7.954673291655135,dimensionless,CFD,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
A03,wake_biased_random_collocation,collocation_strategy,v1_mode.v.amp_ratio,other,8.007982411261445,dimensionless,ideal 1,raw_metric,modes_experiment/fresh_analysis/derived/a03_collocation_summary.csv,accepted,"Pressure-only + physics; 32 taps; wake-biased random collocation. 7.9x the uniform arm's L-BFGS effort (43,676 evals); effort not controlled."
